PID,Isolate Id,Time from initialization,GC Event,Total size of objects before GC,Total size of objects after GC,Total memory allocated before GC,Total memory allocated after GC,Time in GC,Time in external callbacks,Marking info,Reason for GC trigger,Reason for GC
62598,0x102004600,19760,Scavenge,95.0,92.0,119.0,124.0,14.1,0,,allocation failure,
62598,0x102004600,19789,Scavenge,100.0,97.7,124.0,132.0,26.7,0,,allocation failure,
62598,0x102004600,19808,Scavenge,107.7,104.8,132.0,137.0,16.8,0,,allocation failure,
62598,0x102004600,19827,Scavenge,113.4,111.0,137.0,145.0,16.7,0,,allocation failure,
62598,0x102004600,19845,Scavenge,120.6,117.8,145.0,151.0,15.9,0,,allocation failure,
62598,0x102004600,19864,Scavenge,126.7,124.2,151.0,158.0,16.3,0,,allocation failure,
62598,0x102004600,19881,Scavenge,133.6,130.9,158.0,164.0,15.3,0,,allocation failure,
62598,0x102004600,19899,Scavenge,139.9,137.3,164.0,171.0,16.0,0,,allocation failure,
62598,0x102004600,19917,Scavenge,146.6,144.0,171.0,178.0,15.5,0,,allocation failure,
62598,0x102004600,19935,Scavenge,153.1,150.5,178.0,185.0,15.7,0,,allocation failure,
62598,0x102004600,19956,Scavenge,159.7,157.1,185.0,191.0,18.5,0,,allocation failure,
62598,0x102004600,19977,Scavenge,166.2,163.6,191.0,198.0,17.4,0,,allocation failure,
62598,0x102004600,19997,Scavenge,172.8,170.2,198.0,204.0,17.9,0,,allocation failure,
62598,0x102004600,20019,Scavenge,179.4,176.8,204.0,211.0,20.4,0,,allocation failure,
62598,0x102004600,20042,Scavenge,186.0,183.3,211.0,218.0,20.1,0,,allocation failure,
62598,0x102004600,20064,Scavenge,192.5,189.9,218.0,224.0,20.1,0,,allocation failure,
62598,0x102004600,20082,Scavenge,199.1,196.4,224.0,231.0,15.5,0,,allocation failure,
62598,0x102004600,20103,Scavenge,205.6,203.0,231.0,238.0,17.0,0,,allocation failure,
62598,0x102004600,20121,Scavenge,212.2,209.6,238.0,244.0,15.4,0,,allocation failure,
62598,0x102004600,20139,Scavenge,218.7,216.1,244.0,251.0,15.7,0,,allocation failure,
62598,0x102004600,20157,Scavenge,225.3,222.7,251.0,258.0,15.5,0,,allocation failure,
62598,0x102004600,20175,Scavenge,231.9,229.2,258.0,264.0,15.9,0,,allocation failure,
62598,0x102004600,20193,Scavenge,238.4,235.8,264.0,271.0,16.0,0,,allocation failure,
62598,0x102004600,20217,Scavenge,245.0,242.4,271.0,278.0,17.1,0,+ 5.1 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,20241,Scavenge,251.5,248.9,278.0,284.0,16.9,0,+ 4.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,20254,Mark-sweep,252.8,22.9,284.0,60.0,9.2,0,"+ 12.4 ms in 356 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,20270,Scavenge,35.8,32.1,60.0,61.0,13.4,0,,allocation failure,
62598,0x102004600,20294,Scavenge,38.6,36.7,61.0,71.0,22.2,0,,allocation failure,
62598,0x102004600,20310,Scavenge,47.8,44.7,71.0,76.0,13.6,0,,allocation failure,
62598,0x102004600,20329,Scavenge,52.5,50.2,76.0,84.0,16.3,0,,allocation failure,
62598,0x102004600,20346,Scavenge,60.4,57.5,84.0,89.0,14.8,0,,allocation failure,
62598,0x102004600,20367,Scavenge,66.0,63.6,89.0,97.0,18.4,0,,allocation failure,
62598,0x102004600,20385,Scavenge,73.2,70.5,97.0,103.0,15.3,0,,allocation failure,
62598,0x102004600,20403,Scavenge,79.3,76.8,103.0,110.0,16.0,0,,allocation failure,
62598,0x102004600,20421,Scavenge,86.2,83.5,110.0,116.0,15.6,0,,allocation failure,
62598,0x102004600,20439,Scavenge,92.5,90.0,116.0,123.0,16.0,0,,allocation failure,
62598,0x102004600,20463,Scavenge,99.3,96.6,123.0,130.0,16.5,0,+ 5.3 ms in 149 steps since last GC,allocation failure,
62598,0x102004600,20493,Scavenge,105.7,103.1,130.0,136.0,18.8,0,+ 7.8 ms in 145 steps since last GC,allocation failure,
62598,0x102004600,20519,Scavenge,112.4,109.7,136.0,143.0,17.1,0,+ 6.5 ms in 148 steps since last GC,allocation failure,
62598,0x102004600,20544,Scavenge,118.9,116.2,143.0,150.0,17.3,0,+ 5.3 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,20566,Mark-sweep,124.9,46.2,150.0,81.0,14.7,0,"+ 29.9 ms in 727 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,20583,Scavenge,55.7,52.9,81.0,85.0,14.6,0,,allocation failure,
62598,0x102004600,20602,Scavenge,61.9,59.3,85.0,92.0,15.9,0,,allocation failure,
62598,0x102004600,20619,Scavenge,68.7,66.0,92.0,98.0,15.1,0,,allocation failure,
62598,0x102004600,20636,Scavenge,75.1,72.5,98.0,105.0,15.1,0,,allocation failure,
62598,0x102004600,20655,Scavenge,81.8,79.1,105.0,112.0,16.9,0,,allocation failure,
62598,0x102004600,20674,Scavenge,88.2,85.6,112.0,119.0,16.5,0,,allocation failure,
62598,0x102004600,20692,Scavenge,94.9,92.2,119.0,125.0,15.5,0,,allocation failure,
62598,0x102004600,20714,Scavenge,101.4,98.8,125.0,132.0,17.9,0,,allocation failure,
62598,0x102004600,20732,Scavenge,108.0,105.3,132.0,139.0,16.1,0,,allocation failure,
62598,0x102004600,20750,Scavenge,114.5,111.9,139.0,145.0,15.6,0,,allocation failure,
62598,0x102004600,20768,Scavenge,121.1,118.5,145.0,152.0,15.7,0,,allocation failure,
62598,0x102004600,20786,Scavenge,127.6,125.0,152.0,159.0,15.5,0,,allocation failure,
62598,0x102004600,20803,Scavenge,134.2,131.6,159.0,165.0,15.6,0,,allocation failure,
62598,0x102004600,20822,Scavenge,140.8,138.1,165.0,172.0,16.6,0,,allocation failure,
62598,0x102004600,20844,Scavenge,147.3,144.7,172.0,179.0,19.2,0,,allocation failure,
62598,0x102004600,20865,Scavenge,153.9,151.3,179.0,185.0,18.2,0,,allocation failure,
62598,0x102004600,20883,Scavenge,160.4,157.8,185.0,192.0,15.3,0,,allocation failure,
62598,0x102004600,20900,Scavenge,167.0,164.4,192.0,199.0,15.6,0,,allocation failure,
62598,0x102004600,20919,Scavenge,173.6,170.9,199.0,205.0,15.9,0,,allocation failure,
62598,0x102004600,20945,Scavenge,180.1,177.5,205.0,212.0,17.1,0,+ 6.1 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,20974,Scavenge,186.7,184.1,212.0,219.0,20.2,0,+ 5.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21000,Scavenge,193.2,190.6,219.0,225.0,17.0,0,+ 6.3 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,21024,Scavenge,199.8,197.2,225.0,232.0,17.0,0,+ 5.6 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21049,Scavenge,206.4,203.7,232.0,239.0,17.3,0,+ 5.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21079,Scavenge,212.9,210.3,239.0,245.0,21.1,0,+ 6.1 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21099,Mark-sweep,217.0,62.6,245.0,99.0,15.0,0,"+ 38.8 ms in 989 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,21118,Scavenge,73.5,70.3,99.0,102.0,15.9,0,,allocation failure,
62598,0x102004600,21136,Scavenge,78.3,76.0,102.0,110.0,16.3,0,,allocation failure,
62598,0x102004600,21154,Scavenge,86.1,83.2,110.0,115.0,15.3,0,,allocation failure,
62598,0x102004600,21178,Scavenge,91.7,89.3,115.0,123.0,21.1,0,,allocation failure,
62598,0x102004600,21196,Scavenge,98.9,96.2,123.0,129.0,16.4,0,,allocation failure,
62598,0x102004600,21214,Scavenge,105.0,102.5,129.0,136.0,15.8,0,,allocation failure,
62598,0x102004600,21232,Scavenge,111.9,109.2,136.0,142.0,15.5,0,,allocation failure,
62598,0x102004600,21250,Scavenge,118.3,115.7,142.0,149.0,15.8,0,,allocation failure,
62598,0x102004600,21267,Scavenge,125.0,122.3,149.0,156.0,15.2,0,,allocation failure,
62598,0x102004600,21285,Scavenge,131.4,128.8,156.0,163.0,15.5,0,,allocation failure,
62598,0x102004600,21303,Scavenge,138.1,135.4,163.0,169.0,15.7,0,,allocation failure,
62598,0x102004600,21320,Scavenge,144.6,142.0,169.0,176.0,15.7,0,,allocation failure,
62598,0x102004600,21338,Scavenge,151.2,148.5,176.0,182.0,15.6,0,,allocation failure,
62598,0x102004600,21357,Scavenge,157.7,155.1,182.0,189.0,15.9,0,,allocation failure,
62598,0x102004600,21375,Scavenge,164.3,161.7,189.0,196.0,16.4,0,,allocation failure,
62598,0x102004600,21397,Scavenge,170.8,168.2,196.0,202.0,19.4,0,,allocation failure,
62598,0x102004600,21418,Scavenge,177.4,174.8,202.0,209.0,18.9,0,,allocation failure,
62598,0x102004600,21436,Scavenge,184.0,181.3,209.0,216.0,15.7,0,,allocation failure,
62598,0x102004600,21454,Scavenge,190.5,187.9,216.0,222.0,15.9,0,,allocation failure,
62598,0x102004600,21472,Scavenge,197.1,194.5,222.0,229.0,15.8,0,,allocation failure,
62598,0x102004600,21490,Scavenge,203.6,201.0,229.0,236.0,15.9,0,,allocation failure,
62598,0x102004600,21508,Scavenge,210.2,207.6,236.0,242.0,16.6,0,,allocation failure,
62598,0x102004600,21531,Scavenge,216.8,214.1,242.0,249.0,20.6,0,,allocation failure,
62598,0x102004600,21552,Scavenge,223.3,220.7,249.0,256.0,17.3,0,,allocation failure,
62598,0x102004600,21570,Scavenge,229.9,227.3,256.0,262.0,15.9,0,,allocation failure,
62598,0x102004600,21588,Scavenge,236.4,233.8,262.0,269.0,15.6,0,,allocation failure,
62598,0x102004600,21607,Scavenge,243.0,240.4,269.0,276.0,16.4,0,,allocation failure,
62598,0x102004600,21631,Scavenge,249.6,246.9,276.0,282.0,17.2,0,+ 5.3 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,21657,Scavenge,256.1,253.5,282.0,289.0,17.9,0,+ 5.5 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21682,Scavenge,262.7,260.1,289.0,296.0,17.3,0,+ 5.6 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21706,Scavenge,269.2,266.6,296.0,302.0,17.2,0,+ 4.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,21715,Mark-sweep,268.3,38.9,302.0,78.0,7.4,0,"+ 22.3 ms in 613 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,21732,Scavenge,53.5,49.3,78.0,78.0,12.5,0,,allocation failure,
62598,0x102004600,21752,Scavenge,54.7,53.1,78.0,88.0,18.9,0,,allocation failure,
62598,0x102004600,21768,Scavenge,65.1,61.7,88.0,92.0,13.3,0,,allocation failure,
62598,0x102004600,21787,Scavenge,68.9,66.8,92.0,101.0,17.3,0,,allocation failure,
62598,0x102004600,21807,Scavenge,77.4,74.4,101.0,106.0,16.9,0,,allocation failure,
62598,0x102004600,21832,Scavenge,82.6,80.2,106.0,114.0,23.3,0,,allocation failure,
62598,0x102004600,21852,Scavenge,90.1,87.3,114.0,120.0,17.0,0,,allocation failure,
62598,0x102004600,21870,Scavenge,96.0,93.5,120.0,127.0,15.8,0,,allocation failure,
62598,0x102004600,21887,Scavenge,103.0,100.3,127.0,133.0,15.3,0,,allocation failure,
62598,0x102004600,21908,Scavenge,109.2,106.7,133.0,140.0,18.6,0,,allocation failure,
62598,0x102004600,21926,Scavenge,116.1,113.4,140.0,147.0,15.8,0,,allocation failure,
62598,0x102004600,21947,Scavenge,122.4,119.9,147.0,153.0,19.1,0,,allocation failure,
62598,0x102004600,21966,Scavenge,129.1,126.5,153.0,160.0,15.4,0,,allocation failure,
62598,0x102004600,21987,Scavenge,135.6,133.0,160.0,167.0,19.2,0,,allocation failure,
62598,0x102004600,22008,Scavenge,142.2,139.6,167.0,173.0,18.8,0,,allocation failure,
62598,0x102004600,22031,Scavenge,148.7,146.1,173.0,180.0,20.2,0,,allocation failure,
62598,0x102004600,22057,Scavenge,155.3,152.7,180.0,187.0,23.8,0,,allocation failure,
62598,0x102004600,22074,Scavenge,161.9,159.3,187.0,193.0,14.9,0,,allocation failure,
62598,0x102004600,22101,Scavenge,168.5,165.8,193.0,200.0,19.0,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22125,Scavenge,175.0,172.4,200.0,207.0,17.0,0,+ 4.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22135,Mark-sweep,175.2,21.8,207.0,61.0,8.0,0,"+ 11.4 ms in 337 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,22151,Scavenge,35.5,31.6,61.0,61.0,12.1,0,,allocation failure,
62598,0x102004600,22177,Scavenge,37.5,35.8,61.0,70.0,24.5,0,,allocation failure,
62598,0x102004600,22195,Scavenge,47.3,44.1,70.0,75.0,15.0,0,,allocation failure,
62598,0x102004600,22220,Scavenge,51.6,49.4,75.0,83.0,22.1,0,,allocation failure,
62598,0x102004600,22240,Scavenge,59.8,56.8,83.0,88.0,17.3,0,,allocation failure,
62598,0x102004600,22259,Scavenge,65.2,62.8,88.0,96.0,16.8,0,,allocation failure,
62598,0x102004600,22276,Scavenge,72.6,69.8,96.0,102.0,14.8,0,,allocation failure,
62598,0x102004600,22295,Scavenge,78.5,76.0,102.0,109.0,16.3,0,,allocation failure,
62598,0x102004600,22313,Scavenge,85.5,82.8,109.0,115.0,15.3,0,,allocation failure,
62598,0x102004600,22330,Scavenge,91.8,89.2,115.0,122.0,15.1,0,,allocation failure,
62598,0x102004600,22354,Scavenge,98.6,95.9,122.0,129.0,16.2,0,+ 5.3 ms in 149 steps since last GC,allocation failure,
62598,0x102004600,22378,Scavenge,105.0,102.4,129.0,136.0,17.2,0,+ 5.4 ms in 145 steps since last GC,allocation failure,
62598,0x102004600,22403,Scavenge,111.6,109.0,136.0,142.0,16.9,0,+ 5.9 ms in 148 steps since last GC,allocation failure,
62598,0x102004600,22433,Scavenge,118.1,115.5,142.0,149.0,23.4,0,+ 4.7 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,22452,Mark-sweep,122.1,44.0,149.0,80.0,12.7,0,"+ 25.3 ms in 690 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,22469,Scavenge,55.0,51.8,80.0,83.0,14.1,0,,allocation failure,
62598,0x102004600,22487,Scavenge,59.7,57.4,83.0,91.0,16.1,0,,allocation failure,
62598,0x102004600,22508,Scavenge,67.5,64.6,91.0,97.0,18.3,0,,allocation failure,
62598,0x102004600,22526,Scavenge,73.2,70.7,97.0,104.0,16.3,0,,allocation failure,
62598,0x102004600,22544,Scavenge,80.4,77.6,104.0,110.0,15.4,0,,allocation failure,
62598,0x102004600,22562,Scavenge,86.5,83.9,110.0,117.0,15.6,0,,allocation failure,
62598,0x102004600,22579,Scavenge,93.4,90.7,117.0,124.0,14.9,0,,allocation failure,
62598,0x102004600,22596,Scavenge,99.7,97.1,124.0,130.0,15.8,0,,allocation failure,
62598,0x102004600,22614,Scavenge,106.4,103.8,130.0,137.0,15.6,0,,allocation failure,
62598,0x102004600,22631,Scavenge,112.9,110.3,137.0,144.0,15.2,0,,allocation failure,
62598,0x102004600,22648,Scavenge,119.5,116.9,144.0,150.0,15.1,0,,allocation failure,
62598,0x102004600,22666,Scavenge,126.0,123.4,150.0,157.0,15.4,0,,allocation failure,
62598,0x102004600,22683,Scavenge,132.6,130.0,157.0,164.0,14.9,0,,allocation failure,
62598,0x102004600,22709,Scavenge,139.1,136.5,164.0,170.0,23.6,0,,allocation failure,
62598,0x102004600,22728,Scavenge,145.7,143.1,170.0,177.0,16.8,0,,allocation failure,
62598,0x102004600,22749,Scavenge,152.3,149.6,177.0,184.0,18.2,0,,allocation failure,
62598,0x102004600,22768,Scavenge,158.8,156.2,184.0,190.0,17.3,0,,allocation failure,
62598,0x102004600,22790,Scavenge,165.4,162.8,190.0,197.0,19.2,0,,allocation failure,
62598,0x102004600,22808,Scavenge,172.0,169.3,197.0,204.0,15.5,0,,allocation failure,
62598,0x102004600,22832,Scavenge,178.5,175.9,204.0,210.0,16.7,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22857,Scavenge,185.1,182.5,210.0,217.0,17.5,0,+ 5.3 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22886,Scavenge,191.6,189.0,217.0,224.0,21.6,0,+ 5.4 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22912,Scavenge,198.2,195.6,224.0,230.0,16.9,0,+ 6.0 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22936,Scavenge,204.8,202.1,230.0,237.0,16.6,0,+ 5.4 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,22960,Scavenge,211.3,208.7,237.0,244.0,17.0,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,22970,Mark-sweep,210.3,57.3,244.0,98.0,8.5,0,"+ 33.3 ms in 906 steps since start of marking, biggest step 0.1 ms",GC interrupt,GC in old space requested
62598,0x102004600,22986,Scavenge,71.9,67.7,98.0,98.0,11.6,0,,allocation failure,
62598,0x102004600,23008,Scavenge,73.0,71.5,98.0,107.0,20.9,0,,allocation failure,
62598,0x102004600,23025,Scavenge,83.4,80.0,107.0,111.0,13.4,0,,allocation failure,
62598,0x102004600,23044,Scavenge,87.2,85.2,111.0,120.0,17.0,0,,allocation failure,
62598,0x102004600,23062,Scavenge,95.8,92.7,120.0,125.0,14.8,0,,allocation failure,
62598,0x102004600,23080,Scavenge,100.9,98.6,125.0,132.0,16.5,0,,allocation failure,
62598,0x102004600,23098,Scavenge,108.5,105.6,132.0,138.0,15.5,0,,allocation failure,
62598,0x102004600,23124,Scavenge,114.3,111.8,138.0,146.0,23.9,0,,allocation failure,
62598,0x102004600,23145,Scavenge,121.4,118.7,146.0,152.0,18.1,0,,allocation failure,
62598,0x102004600,23163,Scavenge,127.6,125.0,152.0,159.0,15.9,0,,allocation failure,
62598,0x102004600,23180,Scavenge,134.4,131.7,159.0,165.0,15.4,0,,allocation failure,
62598,0x102004600,23198,Scavenge,140.8,138.2,165.0,172.0,15.7,0,,allocation failure,
62598,0x102004600,23217,Scavenge,147.5,144.8,172.0,179.0,15.6,0,,allocation failure,
62598,0x102004600,23238,Scavenge,153.9,151.3,179.0,185.0,19.1,0,,allocation failure,
62598,0x102004600,23256,Scavenge,160.6,157.9,185.0,192.0,15.8,0,,allocation failure,
62598,0x102004600,23274,Scavenge,167.1,164.5,192.0,199.0,15.3,0,,allocation failure,
62598,0x102004600,23292,Scavenge,173.7,171.0,199.0,205.0,16.4,0,,allocation failure,
62598,0x102004600,23310,Scavenge,180.2,177.6,205.0,212.0,15.6,0,,allocation failure,
62598,0x102004600,23328,Scavenge,186.8,184.2,212.0,219.0,15.9,0,,allocation failure,
62598,0x102004600,23354,Scavenge,193.3,190.7,219.0,225.0,23.7,0,,allocation failure,
62598,0x102004600,23377,Scavenge,199.9,197.3,225.0,232.0,20.0,0,,allocation failure,
62598,0x102004600,23398,Scavenge,206.5,203.8,232.0,239.0,18.5,0,,allocation failure,
62598,0x102004600,23420,Scavenge,213.0,210.4,239.0,245.0,20.3,0,,allocation failure,
62598,0x102004600,23439,Scavenge,219.6,217.0,245.0,252.0,16.5,0,,allocation failure,
62598,0x102004600,23459,Scavenge,226.1,223.5,252.0,259.0,17.8,0,,allocation failure,
62598,0x102004600,23483,Scavenge,232.7,230.1,259.0,265.0,20.5,0,,allocation failure,
62598,0x102004600,23500,Scavenge,239.3,236.6,265.0,272.0,15.3,0,,allocation failure,
62598,0x102004600,23524,Scavenge,245.8,243.2,272.0,279.0,16.6,0,+ 5.1 ms in 146 steps since last GC,allocation failure,
62598,0x102004600,23550,Scavenge,252.4,249.8,279.0,285.0,18.1,0,+ 4.8 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,23568,Mark-sweep,256.8,26.0,285.0,61.0,12.2,0,"+ 14.0 ms in 406 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,23589,Scavenge,36.6,33.5,61.0,65.0,17.7,0,,allocation failure,
62598,0x102004600,23608,Scavenge,41.7,39.3,65.0,72.0,17.2,0,,allocation failure,
62598,0x102004600,23626,Scavenge,49.3,46.4,72.0,78.0,14.9,0,,allocation failure,
62598,0x102004600,23644,Scavenge,55.1,52.6,78.0,85.0,15.6,0,,allocation failure,
62598,0x102004600,23665,Scavenge,62.2,59.5,85.0,92.0,19.2,0,,allocation failure,
62598,0x102004600,23688,Scavenge,68.4,65.8,92.0,99.0,19.8,0,,allocation failure,
62598,0x102004600,23710,Scavenge,75.2,72.5,99.0,105.0,18.4,0,,allocation failure,
62598,0x102004600,23728,Scavenge,81.6,79.0,105.0,112.0,16.0,0,,allocation failure,
62598,0x102004600,23751,Scavenge,88.3,85.6,112.0,118.0,21.2,0,,allocation failure,
62598,0x102004600,23769,Scavenge,94.7,92.1,118.0,125.0,15.7,0,,allocation failure,
62598,0x102004600,23793,Scavenge,101.4,98.7,125.0,132.0,16.7,0,+ 5.4 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,23823,Scavenge,107.9,105.3,132.0,139.0,21.3,0,+ 5.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,23851,Scavenge,114.5,111.8,139.0,145.0,20.1,0,+ 6.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,23876,Scavenge,121.0,118.4,145.0,152.0,16.7,0,+ 5.9 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,23901,Scavenge,127.6,125.0,152.0,159.0,17.1,0,+ 5.2 ms in 147 steps since last GC,allocation failure,
62598,0x102004600,23925,Mark-sweep,132.2,53.9,159.0,90.0,14.4,0,"+ 35.1 ms in 849 steps since start of marking, biggest step 0.2 ms",GC interrupt,GC in old space requested
62598,0x102004600,23942,Scavenge,64.4,61.4,90.0,93.0,13.7,0,,allocation failure,
62598,0x102004600,23960,Scavenge,69.6,67.2,93.0,101.0,15.8,0,,allocation failure,
62598,0x102004600,23977,Scavenge,77.1,74.3,101.0,107.0,14.6,0,,allocation failure,
62598,0x102004600,24000,Scavenge,83.0,80.5,107.0,114.0,21.2,0,,allocation failure,
62598,0x102004600,24017,Scavenge,90.0,87.3,114.0,120.0,15.4,0,,allocation failure,
62598,0x102004600,24036,Scavenge,96.2,93.7,120.0,127.0,16.8,0,,allocation failure,
62598,0x102004600,24056,Scavenge,103.0,100.4,127.0,133.0,16.4,0,,allocation failure,
62598,0x102004600,24075,Scavenge,109.4,106.8,133.0,140.0,17.7,0,,allocation failure,
62598,0x102004600,24094,Scavenge,116.1,113.5,140.0,147.0,16.2,0,,allocation failure,
62598,0x102004600,24113,Scavenge,122.6,120.0,147.0,154.0,16.5,0,,allocation failure,
62598,0x102004600,24131,Scavenge,129.2,126.6,154.0,160.0,15.6,0,,allocation failure,
62598,0x102004600,24149,Scavenge,135.7,133.1,160.0,167.0,16.0,0,,allocation failure,
62598,0x102004600,24167,Scavenge,142.3,139.7,167.0,173.0,16.0,0,,allocation failure,
62598,0x102004600,24184,Scavenge,148.9,146.2,173.0,180.0,15.3,0,,allocation failure,
